,REVIEW,LABEL_SEAT,LABEL_BED,LABEL_IFE,LABEL_FOOD,LABEL_NOISE,LABEL_TEMPERATURE,LABEL_HUMIDITY,LABEL_CABIN CREW,LABEL_LAVATORY SPACE,LABEL_PRICE,LABEL_LOST BAGGAGE,LABEL_CHECK IN,LABEL_PUNCTUALITY,LABEL_ATTRACTIVE AIRCRAFT,LABEL_SAV,LABEL_BOARDING,LABEL_GENERAL
846, Points négatifs : I was switched seats against my will on board! Although i reserved the seat ahead of time when i got in i was pretty much forced to sit somewhere else. The staff handled the sitution in a very poor manner!  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847," Delay of 2 hours without reasonPoints négatifs : We are regularly taking this flight for end of the year snd in summer. For no reasons whatever if it is in France or in Vienna, the flight is delayed of minimum 2 hours! It was the case once more the case. And all without communication as it is normal! And it looks like this is normal as the flight from yesterday was also leaving at 19h05. This is a joke. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
848, Points négatifs : The crew dropped the bottle to the head of my son. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849," Points positifs : -maintenance had to fix an issue that the team was not transparent about for 2.5 hours.
0at least boarding happened swiftly
-the male crew member was GREAT but the female crew members two of them were very short, rude, and not there to bring comfort to customers
-chicken meal was tasty, but made both me and my father sick. Muffin for breakfast was mediocre as well
-tv was good, but touch screen sometimes doesn't work. ",0.0,0.0,2.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850," Points positifs : Clean, safe short flightsPoints négatifs : The 30 minute layover was close ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
851," They took such good care of SevdijePoints positifs : From start to finish, Sevdije was in great hands. She had to be in a wheelchair, and there were three connecting flights in countries where she doesn't speak the language. It could have been so complicated, and everyone made it SO EASY. She was all smiles when she arrived in Boston. THANK YOU!!!!!!Points négatifs : Nothing! ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852," Excellent!Points positifs : From start to finish, Sevdije was in great hands. She had to be in a wheelchair, and there were three connecting flights in countries where she doesn't speak the language. It could have been so complicated, and everyone made it SO EASY. She was all smiles when she arrived in Boston. THANK YOU!!!!!!Points négatifs : Nothing! ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853, Points négatifs : Missed the flight from Houston to Fankfurt and the airline canceled the whole round trip. I did not know I had to call the airline to let them know not the cancel my trip. I would've appreciated a notice of that.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
854," The entertainment was working, didn't watch movies Points positifs : I like the food and servise  ",0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855," Did not have seats and no luggagePoints négatifs : When we checked in, we were told we didn't have seats because the plane was overbooked. We waited at the gate for information. The attendants were curt and not helpful, they told us they had no information. After the plane was boarded, we were finally given tickets with seats and rushed onto the plane. 

When we arrived at the Sarajevo airport, our luggage and the luggage of many passengers did not arrive! We waited in a line for 1.5 hours to put in a claim for our suitcases. 

It was not a good experience.  ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0
856," Points positifs : Everything went very well! Boarding was easy, the flight was smooth with little turbulence, we arrived on time, the crew was friendly and attentive, the food was good!Points négatifs : Everything was very smooth, except that the seats were not very comfortable!  ",-1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
857," Points négatifs : small seats,no LCD for each one,food nor so good. ",-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858, Excellent attencionPoints positifs : Fligth attemdance atentionPoints négatifs : Delay in the departure (40 min) ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
859, BasicPoints positifs : Very nice staff on board and timely departure Points négatifs : Cold during the flight ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
860," Basic Points positifs : Timely departure and pleasant staff on boardPoints négatifs : It was cold during the flight,  ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
861," Points positifs : Good experience, service was good, and attendants were courteous  ",0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862," Hand luggage not allowed onboardPoints négatifs : Hand luggage not allowed onboard due to being just a bit oversized -- just its wheels only. Never had this problem with the same luggage with other airlines, only with Austrian. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
863," Points positifs : On time, nice breakfastPoints négatifs : Not enough leg room, same as everyone ",-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864, Points positifs : Pretty much everything was great!Points négatifs : We got there to check our bags about 90 min before check in bc we were trying to avoid the chaos of rush hour time at LAX but avanica wouldn’t take our bags that early so we had to drag them around and wait till there’s were plenty of other people in line. This all could of been avoided and easier.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865, Points positifs : The entertainment and food!Points négatifs : Not having to wait 4.5 hrs due to mechanical issues :( ,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
866," Points négatifs : I actually had to change my flight because the Avianca flight had a horrible delay.
I took another one through El Salvador which was ok but it took me three hours to fix the new flight, Avianca did not try to help me with United, and I spent all night awake and missed my Brunch with my son. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
867," Points positifs : thank you for the patience you have with passengers and children, very grateful thousand thanks Avianca ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868," Points négatifs : Everything was great, no complaints !!! Thanks for everything  ",2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869, Points négatifs : 3 hour delay  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870, Points négatifs : The plane isn’t comfortable. Not enough restrooms.  ,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871, Points positifs : Breakfast meal snd seats with entertaiment all flight ,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872," Points positifs : The plane was fairly modern with some amenities, although the ceiling near our seat leaked water. Points négatifs : We were late, then we sat on the tarmack for about an hour. Then there was a delay opening the bathrooms. As far as food, we received one very small meal for what ended up to be 10 hours on the plane. Water was served only once. And this was a daytime flight!  ",0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
873, Points positifs : Crew was amazing and the plane was big and comfortable.  ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874," Points positifs : Easy check in, and boarding process. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875," Points positifs : The crew was very nice and attentive.Points négatifs : The food options were too heavy. I had the cheesy ham pasta and there was powdered cheese on the sides that was very unappetizing. 
My chair was broken and wouldn’t hold its position when reclined and would snap back up or fully recline making it both frustrating for myself and the guest behind me. ",-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876," Points négatifs : This is a really great flight, an airplane with a little more leg room would have been nice, but overall was excellent!  ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877," Points positifs : service, great plane, always on time.

With Avianca you cannot go wrong. if you find a Delay is usually not because of them ",0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
878, Points positifs : Buena atención del personal y cabina confortablePoints négatifs : Precios más accesibles ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879, Points négatifs : Happy with the service ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880," Points positifs : Great customer experience on the plane.Points négatifs : 30 minute layover was too short and missed our flight. Had to stay overnight at the layover city, San Salvador. Avianca covered the stay and 3 meals. Flew out the next day in the afternoon. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
881," Points positifs : They allow pre-boarding for over-65s! So much easier to hoist that carry-on bag to the overhead compartment when not blocking someone else! :)
Avianca crew/ticket agents are SO helpful and pleasant. This was a delightful airline to discover! (This was a portion of my first trip booked on Avianca.) ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882, Points positifs : Everything Points négatifs : With Avianca you cannot go wrong ,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
883, Points positifs : The in flight entertainment was good. Seats were better than usual. ,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884, Points positifs : Friendly crewPoints négatifs : Sad food ,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885," Points positifs : Crew was friendlyPoints négatifs : Food is not good, entertainment is very bad.  ",0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886, Points positifs : We were bumped to an early fly because our fly would be delayed. Points négatifs : Fly Bogota-Boston. The stop in Salvador is too long. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
887," Points positifs : The crew was welcoming, pleasant, and helpful. The seats came with a nice amount of leg room which made the ride more comfortable. Also there were many entertainment options; new movies, music, and games. Really pleased with the flight!Points négatifs : Nothing comes to mind, great flight! ",0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888," Points négatifs : The boarding process for persons with disabilities was difficult, from being placed after the priority members, my wife was placed on the bus to transfer to the gate, with all the other passengers, she was rushed, crowded, bombarded by other customers. this process should be more accommodating. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889, Points positifs : We never too this flight as Avianca cancelled our original flight. Your partner in Airfare.com was absolutely zero help in helping us resolve the issue. They told me I had to contact Avianca directly to resolve the matter. The only flights they had available were on different days. Points négatifs : I am still trying to get a refund from the airline for a flight that they knew I was never going to take. I will never use any sort of third-party service for booking anything again. What is the point using it if it will be zero help when I did not cause the changes that occurred?? ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
890, Points positifs : I had more space on my seat because it was at the emergency exitPoints négatifs : I missed the flight because long line (two hours) at the immigration at bogota. The airline scheduled another glight to the day after.  ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891," Points positifs : I had 3 seats, so a lot of space. 
There were good viedos option to watch ",2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892, Points négatifs : Boarding could be more friendly and confortable. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893, Points positifs : Was unable to check in . You sent me an email stating the flight was delayed for 52min. I arrived to the airport and was told the flight was on time and it was never delayed and was unable to check in and board my flight.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
894," Points positifs : The fact that I actually arrived to Bogotá tonight since in my 150 mins worth of phone calls + 7 itinerary revisions made over the wknd by Avianca, I honestly didn’t think I’d make it to Bogotá today Points négatifs : Empower and inform your phone customer service to actually be able to resolve customer questions and issues. Not ruin people’s vacations by changing their flight so many times and sending them illogical revised itineraries.  ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
895, Points négatifs : Avianca revised my itinerary 7 times while I was trying to enjoy my vacation generating severe stress to the point where I could not sleep or eat properly. I spent over 150mins of my once in a lifetime Galápagos vacation dealing w/ Avianca’s useless customer service over the phone trying to resolve ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
896, Points positifs : I like the servicePoints négatifs : It will be really nice if there more healthy food options ,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897, Points positifs : I like the servicePoints négatifs : It will be nice if there are healthy food options ,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898, Points négatifs : More new movies. ,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899," Points positifs : Rapport qualité prixPoints négatifs : Pas de prise pour recharger les smartphones.
Embarquement un peu confus ",0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900," Points négatifs : Delays, no communication, missed connections. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
901, Points positifs : Was the crew amazingPoints négatifs : None ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902," Points négatifs : I would have appreciated some better communication (also in English) about the turbulence throughout the flight -- this starts with the pilot. How long to expect these pockets to last, etc. It's quite unnerving and uncomfortable to have the turbulence. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903," Points négatifs : I had the worst reception in check-in I ever had in all my life. 
I Will never travel with Avianca anymore.
 ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904," Points positifs : Seat space was generous, food was very good and served multiple times, good beverages, friendly crew, no delaysPoints négatifs : Boarding could be a bit faster, the plane was a bit dirty with papers and old cups they didnt clean. Baggage drop slowwww as usual. ",2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
905," Points positifs : Crew was very kind and helpfull, airplane was newPoints négatifs : beverages ",0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906," Points positifs : Ok seat space, standard plane, nothing major despite some turbulence.Points négatifs : Departed 2 hours late, changed boarding gates multiple times, didnt provide accurate rescehduling. Terrible experience at GRU. On flight they didnt provide any food or beverages. ",2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
907, Points positifs : Crew was amazingPoints négatifs : Movie selection was pretty good. Some more recent movies would be good. ,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908, Points positifs : Flight didn’t happen. Stuck in São Paulo Points négatifs : Everything ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
909, Points positifs : Good service for the price ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910," Points positifs : Horrible experience, lost fly because passenger had only a one way ticket. I bought a return fly and did not processed on time. I tried to cancel it and didn't let me, even though I bought it few minutes and never confirmed.Points négatifs : By canceling the tickets and refunded me the money right away, knowing that it wasn't my fault the passenger was denied to board the plane and also having to buy a new round trip ticket. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
911," Points positifs : Horrible experience, Lost fly, at the counter they didn't allow the passenger to board because she had only a one way ticket and they required a round trip ticket, which we didn't know. You should not allow a sell of one way if the airline is not going to allow the passenger to fly. I tried to cancePoints négatifs : l and it didn't let me. I bought a return ticket to see of she could board the plane and it didn't process on time so she lost her fly. I tried to cancel the return ticket and it gave me confirmation of the buy with more than 8 hours in between. I bought a round trip ticket that confirmed in a coupl ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912, Points négatifs : The people wouldn’t let us know exactly why we were late and most of the couldn’t speak Portuguese or English well ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
913, Points positifs : Nice crew ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914, On timePoints positifs : Punctuality Points négatifs : 0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
915, Points positifs : NothingPoints négatifs : Everything ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916," Points positifs : Time of flight Points négatifs : Boarding time
Boarding Service 
Mealt
 ",0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917," Points positifs : I had the trip for the 23rd of May and I want it to change it for the 3rd of June I have to pay the fine of changing the date and they tall me that I could not change because somebody allready made the change and I lost my ticket I had to buy another ticket for the 3rd of June
I need an explanation for loosing my ticket ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
