,Data_Source,Airline_Name,Aircraft_Type,Cabin_Class,Type_Of_Lounge,Type_Of_Traveller,Date_Visit,Date_Flown,Airport,Route,Cabin_Staff_Service,Lounge_Staff_Service,Bar_And_Beverages,Food_And_Beverages,Ground_Service,Catering,Cleanliness,Comfort,Aisle_Space,Wifi_And_Connectivity,Inflight_Entertainment,Viewing_Tv_Screen,Power_Supply,Seat,Seat_Type,Seat_Comfort,Seat_Legroom,Seat_Storage,Seat_Width,Seat_Recline,Washrooms,Value_For_Money,Overall_Customer_Rating,Recommended,Date_Review,Review,Sentence,LABEL_SEAT,LABEL_BED,LABEL_IFE,LABEL_FOOD,LABEL_NOISE,LABEL_TEMPERATURE,LABEL_HUMIDITY,LABEL_CABIN CREW,LABEL_LAVATORY SPACE,LABEL_PRICE,LABEL_LOST BAGGAGE,LABEL_CHECK IN,LABEL_PUNCTUALITY,LABEL_ATTRACTIVE AIRCRAFT,LABEL_SAV,LABEL_BOARDING,LABEL_GENERAL,Unnamed: 54
1146,Airline Quality Airline,virgin-atlantic-airways,,Economy Class,,,,,,,5,,,3,,,,,,,4,,,,,3,,,,,,4,8,yes,3rd November 2014,Two good flights to and from IAD. Airbus330-300 generally comfortable except seats become hard further into the flight. FAs good on both flights plenty of runs through the cabin with water or juice. Both flights departed on time. Arrived in IAD late due to weather conditions.,fas good on both flights plenty of runs through the cabin with water or juice,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,v
1147,Airline Quality Airline,virgin-atlantic-airways,,Economy Class,,,,,,,5,,,3,,,,,,,4,,,,,3,,,,,,4,8,yes,3rd November 2014,Two good flights to and from IAD. Airbus330-300 generally comfortable except seats become hard further into the flight. FAs good on both flights plenty of runs through the cabin with water or juice. Both flights departed on time. Arrived in IAD late due to weather conditions.,both flights departed on time,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,v
1148,Airline Quality Airline,virgin-atlantic-airways,,Economy Class,,,,,,,5,,,3,,,,,,,4,,,,,3,,,,,,4,8,yes,3rd November 2014,Two good flights to and from IAD. Airbus330-300 generally comfortable except seats become hard further into the flight. FAs good on both flights plenty of runs through the cabin with water or juice. Both flights departed on time. Arrived in IAD late due to weather conditions.,arrived in iad late due to weather conditions,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,v
1149,Airline Quality Airline,virgin-atlantic-airways,,Economy Class,,,,,,,5,,,4,,,,,,,4,,,,,2,,,,,,4,8,yes,18th October 2013,Flew out on Airbus A340-600 from LHR to JFK and although the seats were a bit tight in economy and the plane felt full up and slightly claustrophobic. It was a good flight - all the crew were efficient and everything went smoothly from beginning to end - really pleased by the experience. Coming back from JFK to LHR it was a night flight - plane had quite a few empty seats so it didn't feel so full which was nice and again all went very smoothly and crew were friendly and efficient.,flew out on airbus a340-600 from lhr to jfk and although the seats were a bit tight in economy and the plane felt full up and slightly claustrophobic,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v
1150,Airline Quality Airline,virgin-atlantic-airways,,Economy Class,,,,,,,5,,,4,,,,,,,4,,,,,2,,,,,,4,8,yes,18th October 2013,Flew out on Airbus A340-600 from LHR to JFK and although the seats were a bit tight in economy and the plane felt full up and slightly claustrophobic. It was a good flight - all the crew were efficient and everything went smoothly from beginning to end - really pleased by the experience. Coming back from JFK to LHR it was a night flight - plane had quite a few empty seats so it didn't feel so full which was nice and again all went very smoothly and crew were friendly and efficient.,it was a good flight - all the crew were efficient and everything went smoothly from beginning to end - really pleased by the experience,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,v
1151,Airline Quality Airline,virgin-atlantic-airways,,Economy Class,,,,,,,5,,,4,,,,,,,4,,,,,2,,,,,,4,8,yes,18th October 2013,Flew out on Airbus A340-600 from LHR to JFK and although the seats were a bit tight in economy and the plane felt full up and slightly claustrophobic. It was a good flight - all the crew were efficient and everything went smoothly from beginning to end - really pleased by the experience. Coming back from JFK to LHR it was a night flight - plane had quite a few empty seats so it didn't feel so full which was nice and again all went very smoothly and crew were friendly and efficient.,coming back from jfk to lhr it was a night flight - plane had quite a few empty seats so it didn't feel so full which was nice and again all went very smoothly and crew were friendly and efficient,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,v
1152,Airline Quality Airline,virgin-australia,,Economy Class,,Solo Leisure,,August 2019,,Sydney to Melbourne,1,,,1,1,,,,,,,,,,,1,,,,,,1,2,no,10th August 2019,Not Verified |  Had my flight cancelled on a Friday night and their replacement flight was the next day in the afternoon but had to fly from Sydney to Adelaide and then to Melbourne. As annoying as that is because I was leaving on Sunday to head back the flight they booked to Adelaide from Sydney to Adelaide is delayed so I have to worry about catching the connecting flight to Melbourne. Horrible service.,not verified |  had my flight cancelled on a friday night and their replacement flight was the next day in the afternoon but had to fly from sydney to adelaide and then to melbourne,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,v
1153,Airline Quality Airline,virgin-australia,,Economy Class,,Solo Leisure,,August 2019,,Sydney to Melbourne,1,,,1,1,,,,,,,,,,,1,,,,,,1,2,no,10th August 2019,Not Verified |  Had my flight cancelled on a Friday night and their replacement flight was the next day in the afternoon but had to fly from Sydney to Adelaide and then to Melbourne. As annoying as that is because I was leaving on Sunday to head back the flight they booked to Adelaide from Sydney to Adelaide is delayed so I have to worry about catching the connecting flight to Melbourne. Horrible service.,as annoying as that is because i was leaving on sunday to head back the flight they booked to adelaide from sydney to adelaide is delayed so i have to worry about catching the connecting flight to melbourne,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,v
1154,Airline Quality Airline,virgin-australia,,Economy Class,,Solo Leisure,,August 2019,,Sydney to Melbourne,1,,,1,1,,,,,,,,,,,1,,,,,,1,2,no,10th August 2019,Not Verified |  Had my flight cancelled on a Friday night and their replacement flight was the next day in the afternoon but had to fly from Sydney to Adelaide and then to Melbourne. As annoying as that is because I was leaving on Sunday to head back the flight they booked to Adelaide from Sydney to Adelaide is delayed so I have to worry about catching the connecting flight to Melbourne. Horrible service.,horrible service,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,v
1155,Airline Quality Airline,virgin-australia,Boeing 737-800,Economy Class,,Business,,May 2017,,Melbourne to Gold Coast,1,,,1,1,,,,,,,,,,,1,,,,,,1,1,no,7th May 2017,✅ Verified Review |  Horrendous experience flying from Melbourne to Gold Coast  Virgin Australia cram 3 rows of Business Class and 27 rows of Economy Class into each 737-800  if you are in Economy there is no legroom. It is so bad my knees were near my chin  it took my three days to recover from the pain from this flight  no inflight entertainment  meal was a tiny cookie and a cup of stale orange juice  yuck.,✅ verified review |  horrendous experience flying from melbourne to gold coast  virgin australia cram 3 rows of business class and 27 rows of economy class into each 737-800  if you are in economy there is no legroom,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,v
1156,Airline Quality Airline,virgin-australia,Boeing 737-800,Economy Class,,Business,,May 2017,,Melbourne to Gold Coast,1,,,1,1,,,,,,,,,,,1,,,,,,1,1,no,7th May 2017,✅ Verified Review |  Horrendous experience flying from Melbourne to Gold Coast  Virgin Australia cram 3 rows of Business Class and 27 rows of Economy Class into each 737-800  if you are in Economy there is no legroom. It is so bad my knees were near my chin  it took my three days to recover from the pain from this flight  no inflight entertainment  meal was a tiny cookie and a cup of stale orange juice  yuck.,it is so bad my knees were near my chin  it took my three days to recover from the pain from this flight  no inflight entertainment  meal was a tiny cookie and a cup of stale orange juice  yuck,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,v
1157,Airline Quality Airline,virgin-australia,,Economy Class,,,,,,,5,,,5,,,,,,,5,,,,,5,,,,,,5,1,yes,24th March 2014,NAN-BNE-NAN was a pleasant experience indeed. Clean aircraft great service and excellent food out of NAN. Friendly crew and safety before OTP.,nan-bne-nan was a pleasant experience indeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,v
1158,Airline Quality Airline,virgin-australia,,Economy Class,,,,,,,5,,,5,,,,,,,5,,,,,5,,,,,,5,1,yes,24th March 2014,NAN-BNE-NAN was a pleasant experience indeed. Clean aircraft great service and excellent food out of NAN. Friendly crew and safety before OTP.,clean aircraft great service and excellent food out of nan,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,v
1159,Airline Quality Airline,virgin-australia,,Economy Class,,,,,,,5,,,5,,,,,,,5,,,,,5,,,,,,5,1,yes,24th March 2014,NAN-BNE-NAN was a pleasant experience indeed. Clean aircraft great service and excellent food out of NAN. Friendly crew and safety before OTP.,friendly crew and safety before otp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,v
1160,Airline Quality Airline,virgin-australia,,Economy Class,,,,,,,1,,,3,,,,,,,1,,,,,1,,,,,,1,1,no,25th October 2013,No inflight entertainment cramped seating arrangement for long haul flight from Auckland to Bali via Brisbane. Staff were very average the only good thing I have to say with travelling Virgin Australia was that the food and beverages on offer were decent.,no inflight entertainment cramped seating arrangement for long haul flight from auckland to bali via brisbane,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v
1161,Airline Quality Airline,virgin-australia,,Economy Class,,,,,,,1,,,3,,,,,,,1,,,,,1,,,,,,1,1,no,25th October 2013,No inflight entertainment cramped seating arrangement for long haul flight from Auckland to Bali via Brisbane. Staff were very average the only good thing I have to say with travelling Virgin Australia was that the food and beverages on offer were decent.,staff were very average the only good thing i have to say with travelling virgin australia was that the food and beverages on offer were decent,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,v
1162,Airline Quality Airline,virgin-australia,,Economy Class,,,,,,,4,,,4,,,,,,,3,,,,,2,,,,,,4,7,yes,28th January 2013,Cramped seating no room to move - couldn't put tray down when passenger in front reclined - very restricted and uncomfortable. Would be helpful if staff spoke to passengers in this situation and asked that they consider others.,cramped seating no room to move - couldn't put tray down when passenger in front reclined - very restricted and uncomfortable,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,v
1163,Airline Quality Airline,virgin-australia,,Economy Class,,,,,,,4,,,4,,,,,,,3,,,,,2,,,,,,4,7,yes,28th January 2013,Cramped seating no room to move - couldn't put tray down when passenger in front reclined - very restricted and uncomfortable. Would be helpful if staff spoke to passengers in this situation and asked that they consider others.,would be helpful if staff spoke to passengers in this situation and asked that they consider others,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,v
1164,Airline Quality Airline,virgin-australia,,Economy Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,yes,26th May 2011,Probably the best airline across the Pacific but not having online check in and not being able to choose your seats if you paid a sale price for the ticket sadly undo most of the good things about the airline. Inflight entertainment is one of the best however food is of the usual economy style and portions. Bring food with you as it is such a long flight.,probably the best airline across the pacific but not having online check in and not being able to choose your seats if you paid a sale price for the ticket sadly undo most of the good things about the airline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,v
1165,Airline Quality Airline,virgin-australia,,Economy Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,yes,26th May 2011,Probably the best airline across the Pacific but not having online check in and not being able to choose your seats if you paid a sale price for the ticket sadly undo most of the good things about the airline. Inflight entertainment is one of the best however food is of the usual economy style and portions. Bring food with you as it is such a long flight.,inflight entertainment is one of the best however food is of the usual economy style and portions,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,v
1166,Airline Quality Airline,virgin-australia,,Economy Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,yes,26th May 2011,Probably the best airline across the Pacific but not having online check in and not being able to choose your seats if you paid a sale price for the ticket sadly undo most of the good things about the airline. Inflight entertainment is one of the best however food is of the usual economy style and portions. Bring food with you as it is such a long flight.,bring food with you as it is such a long flight,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,v
1167,Airline Quality Airline,virgin-australia,,Economy Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,yes,2nd April 2011,Melbourne-LA found entertainment and leg room fantastic service what you would expect in any service industry. Return we also found consistency with the service and food to be good.,melbourne-la found entertainment and leg room fantastic service what you would expect in any service industry,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,v
